"Plot Title: Mseleni TC "
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Host Connected (LGR S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
1058,01/12/2022 08:52:23 AM,266.446,,,,
1059,01/12/2022 09:05:14 AM,266.700,,,,
1060,01/12/2022 03:36:53 PM,266.954,,,,
1061,01/12/2022 03:37:45 PM,267.208,,,,
1062,01/12/2022 03:38:20 PM,267.462,,,,
1063,01/12/2022 03:39:29 PM,267.716,,,,
1064,01/13/2022 11:04:13 AM,267.970,,,,
1065,01/13/2022 11:06:14 AM,268.224,,,,
1066,01/13/2022 11:07:14 AM,268.478,,,,
1067,01/13/2022 11:07:45 AM,268.732,,,,
1068,01/13/2022 11:08:20 AM,268.986,,,,
1069,01/13/2022 11:08:50 AM,269.240,,,,
1070,01/13/2022 11:09:40 AM,269.494,,,,
1071,01/13/2022 11:10:37 AM,269.748,,,,
1072,01/13/2022 11:13:37 AM,270.002,,,,
1073,01/13/2022 02:01:45 PM,,,,Logged,
1074,01/13/2022 02:01:51 PM,,Logged,,,
1075,01/13/2022 02:02:28 PM,,,Logged,,
1076,01/13/2022 02:02:30 PM,270.256,,,,
1077,01/15/2022 02:44:29 AM,270.510,,,,
1078,01/15/2022 08:23:43 AM,270.764,,,,
1079,01/15/2022 08:24:40 AM,271.018,,,,
1080,01/15/2022 08:26:05 AM,271.272,,,,
1081,01/15/2022 08:33:57 AM,271.526,,,,
1082,01/15/2022 08:35:11 AM,271.780,,,,
1083,01/17/2022 02:22:34 AM,272.034,,,,
1084,01/17/2022 05:55:07 AM,272.288,,,,
1085,01/17/2022 06:41:14 AM,272.542,,,,
1086,01/17/2022 06:42:49 AM,272.796,,,,
1087,01/17/2022 06:45:20 AM,273.050,,,,
1088,01/17/2022 06:46:41 AM,273.304,,,,
1089,01/17/2022 06:49:10 AM,273.558,,,,
1090,01/17/2022 06:53:07 AM,273.812,,,,
1091,01/17/2022 06:57:45 AM,274.066,,,,
1092,01/17/2022 07:01:34 AM,274.320,,,,
1093,01/17/2022 07:17:00 AM,274.574,,,,
1094,01/19/2022 08:14:39 PM,274.828,,,,
1095,01/19/2022 08:17:07 PM,275.082,,,,
1096,01/19/2022 08:17:50 PM,275.336,,,,
1097,01/19/2022 08:18:37 PM,275.590,,,,
1098,01/19/2022 08:19:24 PM,275.844,,,,
1099,01/19/2022 08:21:09 PM,276.098,,,,
1100,01/19/2022 08:56:23 PM,276.352,,,,
1101,01/19/2022 09:01:54 PM,276.606,,,,
1102,01/22/2022 12:31:36 AM,276.860,,,,
1103,01/22/2022 12:36:44 AM,277.114,,,,
1104,01/22/2022 12:37:53 AM,277.368,,,,
1105,01/22/2022 12:39:49 AM,277.622,,,,
1106,01/22/2022 12:50:38 AM,277.876,,,,
1107,01/22/2022 12:54:29 AM,278.130,,,,
1108,01/22/2022 12:55:55 AM,278.384,,,,
1109,01/22/2022 01:12:33 AM,278.638,,,,
1110,01/22/2022 01:15:36 AM,278.892,,,,
1111,01/22/2022 01:19:43 AM,279.146,,,,
1112,01/22/2022 01:20:35 AM,279.400,,,,
1113,01/22/2022 01:20:54 AM,279.654,,,,
1114,01/22/2022 01:21:12 AM,279.908,,,,
1115,01/22/2022 01:22:32 AM,280.162,,,,
1116,01/22/2022 01:31:28 AM,280.416,,,,
1117,01/22/2022 02:25:36 AM,280.670,,,,
1118,01/22/2022 03:08:13 AM,280.924,,,,
1119,01/22/2022 03:22:14 AM,281.178,,,,
1120,01/22/2022 03:28:03 AM,281.432,,,,
1121,01/22/2022 03:33:02 AM,281.686,,,,
1122,01/22/2022 04:47:26 AM,281.940,,,,
1123,01/22/2022 05:18:53 AM,282.194,,,,
1124,01/22/2022 05:19:33 AM,282.448,,,,
1125,01/22/2022 05:20:37 AM,282.702,,,,
1126,01/22/2022 05:21:17 AM,282.956,,,,
1127,01/22/2022 05:24:06 AM,283.210,,,,
1128,01/23/2022 01:07:36 AM,283.464,,,,
1129,01/23/2022 01:08:35 AM,283.718,,,,
1130,01/27/2022 12:39:50 PM,283.972,,,,
1131,01/28/2022 07:29:56 PM,284.226,,,,
1132,01/28/2022 07:31:25 PM,284.480,,,,
1133,01/28/2022 07:32:27 PM,284.734,,,,
1134,01/28/2022 07:33:11 PM,284.988,,,,
1135,01/28/2022 07:33:50 PM,285.242,,,,
1136,01/28/2022 07:34:02 PM,285.496,,,,
1137,01/28/2022 07:34:21 PM,285.750,,,,
1138,01/28/2022 07:34:35 PM,286.004,,,,
1139,01/28/2022 07:34:52 PM,286.258,,,,
1140,01/28/2022 07:35:07 PM,286.512,,,,
1141,01/28/2022 07:35:22 PM,286.766,,,,
1142,01/28/2022 07:35:42 PM,287.020,,,,
1143,01/28/2022 07:35:58 PM,287.274,,,,
1144,01/28/2022 07:36:11 PM,287.528,,,,
1145,01/28/2022 07:36:35 PM,287.782,,,,
1146,01/28/2022 07:37:16 PM,288.036,,,,
1147,01/28/2022 07:38:34 PM,288.290,,,,
1148,01/28/2022 07:40:34 PM,288.544,,,,
1149,01/28/2022 07:43:12 PM,288.798,,,,
1150,01/28/2022 07:44:55 PM,289.052,,,,
1151,01/28/2022 07:46:51 PM,289.306,,,,
1152,01/28/2022 07:48:56 PM,289.560,,,,
1153,01/28/2022 07:55:38 PM,289.814,,,,
1154,01/28/2022 07:59:40 PM,290.068,,,,
1155,01/28/2022 08:06:51 PM,290.322,,,,
1156,01/28/2022 08:10:36 PM,290.576,,,,
1157,01/28/2022 08:12:58 PM,290.830,,,,
1158,01/28/2022 08:15:33 PM,291.084,,,,
1159,01/28/2022 08:20:25 PM,291.338,,,,
1160,01/28/2022 08:27:44 PM,291.592,,,,
1161,01/28/2022 08:41:37 PM,291.846,,,,
1162,01/28/2022 08:52:18 PM,292.100,,,,
1163,01/28/2022 09:00:46 PM,292.354,,,,
1164,01/28/2022 09:03:23 PM,292.608,,,,
1165,01/28/2022 09:05:33 PM,292.862,,,,
1166,01/28/2022 09:07:57 PM,293.116,,,,
1167,01/28/2022 09:10:28 PM,293.370,,,,
1168,01/28/2022 09:13:04 PM,293.624,,,,
1169,01/28/2022 09:17:38 PM,293.878,,,,
1170,01/28/2022 09:19:51 PM,294.132,,,,
1171,01/28/2022 09:21:39 PM,294.386,,,,
1172,01/28/2022 09:23:24 PM,294.640,,,,
1173,01/28/2022 09:25:11 PM,294.894,,,,
1174,01/28/2022 09:26:53 PM,295.148,,,,
1175,01/28/2022 09:29:59 PM,295.402,,,,
1176,01/28/2022 09:33:05 PM,295.656,,,,
1177,01/28/2022 09:35:44 PM,295.910,,,,
1178,01/28/2022 09:37:41 PM,296.164,,,,
1179,01/28/2022 09:39:53 PM,296.418,,,,
1180,01/28/2022 09:42:04 PM,296.672,,,,
1181,01/28/2022 09:46:26 PM,296.926,,,,
1182,01/28/2022 09:48:54 PM,297.180,,,,
1183,01/28/2022 09:51:41 PM,297.434,,,,
1184,01/28/2022 09:54:20 PM,297.688,,,,
1185,01/28/2022 09:57:23 PM,297.942,,,,
1186,01/28/2022 09:59:37 PM,298.196,,,,
1187,01/28/2022 10:01:44 PM,298.450,,,,
1188,01/28/2022 10:03:42 PM,298.704,,,,
1189,01/28/2022 10:06:03 PM,298.958,,,,
1190,01/28/2022 10:07:58 PM,299.212,,,,
1191,01/28/2022 10:10:01 PM,299.466,,,,
1192,01/28/2022 10:11:45 PM,299.720,,,,
1193,01/28/2022 10:14:00 PM,299.974,,,,
1194,01/28/2022 10:15:52 PM,300.228,,,,
1195,01/28/2022 10:18:27 PM,300.482,,,,
1196,01/28/2022 10:21:22 PM,300.736,,,,
1197,01/28/2022 10:25:32 PM,300.990,,,,
1198,01/28/2022 10:29:27 PM,301.244,,,,
1199,01/28/2022 10:36:54 PM,301.498,,,,
1200,01/28/2022 10:41:35 PM,301.752,,,,
1201,01/28/2022 10:46:59 PM,302.006,,,,
1202,01/28/2022 10:50:37 PM,302.260,,,,
1203,01/28/2022 10:57:51 PM,302.514,,,,
1204,01/28/2022 11:02:37 PM,302.768,,,,
1205,01/28/2022 11:10:17 PM,303.022,,,,
1206,01/28/2022 11:16:45 PM,303.276,,,,
1207,01/28/2022 11:25:52 PM,303.530,,,,
1208,01/28/2022 11:37:36 PM,303.784,,,,
1209,01/29/2022 12:30:31 AM,304.038,,,,
1210,01/29/2022 01:48:27 AM,304.292,,,,
1211,01/29/2022 09:27:25 PM,304.546,,,,
1212,01/29/2022 09:29:24 PM,304.800,,,,
1213,01/29/2022 09:40:56 PM,305.054,,,,
1214,01/29/2022 10:28:42 PM,305.308,,,,
1215,01/29/2022 10:29:33 PM,305.562,,,,
1216,01/29/2022 10:30:07 PM,305.816,,,,
1217,01/29/2022 10:30:41 PM,306.070,,,,
1218,01/29/2022 10:31:04 PM,306.324,,,,
1219,01/29/2022 10:31:25 PM,306.578,,,,
1220,01/29/2022 10:31:43 PM,306.832,,,,
1221,01/29/2022 10:32:03 PM,307.086,,,,
1222,01/29/2022 10:32:25 PM,307.340,,,,
1223,01/29/2022 10:32:57 PM,307.594,,,,
1224,01/29/2022 10:33:28 PM,307.848,,,,
1225,01/29/2022 10:34:21 PM,308.102,,,,
1226,01/29/2022 10:35:19 PM,308.356,,,,
1227,01/29/2022 10:35:54 PM,308.610,,,,
1228,01/29/2022 10:37:00 PM,308.864,,,,
1229,01/29/2022 10:38:34 PM,309.118,,,,
1230,01/29/2022 10:39:44 PM,309.372,,,,
1231,01/29/2022 10:40:38 PM,309.626,,,,
1232,01/29/2022 10:41:40 PM,309.880,,,,
1233,01/29/2022 10:42:59 PM,310.134,,,,
1234,01/29/2022 10:44:17 PM,310.388,,,,
1235,01/29/2022 10:47:05 PM,310.642,,,,
1236,01/29/2022 10:49:43 PM,310.896,,,,
1237,01/29/2022 10:54:01 PM,311.150,,,,
1238,01/29/2022 10:55:03 PM,311.404,,,,
1239,01/29/2022 10:55:24 PM,311.658,,,,
1240,01/29/2022 10:57:06 PM,311.912,,,,
1241,01/29/2022 11:02:24 PM,312.166,,,,
1242,01/29/2022 11:09:28 PM,312.420,,,,
1243,01/29/2022 11:22:14 PM,312.674,,,,
1244,01/29/2022 11:24:02 PM,312.928,,,,
1245,01/29/2022 11:30:06 PM,313.182,,,,
1246,01/30/2022 10:28:38 PM,313.436,,,,
1247,02/04/2022 04:26:04 AM,313.690,,,,
1248,02/04/2022 04:29:12 AM,313.944,,,,
1249,02/04/2022 04:29:40 AM,314.198,,,,
1250,02/04/2022 04:29:56 AM,314.452,,,,
1251,02/04/2022 04:30:21 AM,314.706,,,,
1252,02/04/2022 04:31:04 AM,314.960,,,,
1253,02/04/2022 04:32:04 AM,315.214,,,,
1254,02/04/2022 04:32:40 AM,315.468,,,,
1255,02/04/2022 04:33:22 AM,315.722,,,,
1256,02/04/2022 04:33:50 AM,315.976,,,,
1257,02/04/2022 04:34:25 AM,316.230,,,,
1258,02/04/2022 04:34:55 AM,316.484,,,,
1259,02/04/2022 04:35:21 AM,316.738,,,,
1260,02/04/2022 04:35:48 AM,316.992,,,,
1261,02/04/2022 04:36:25 AM,317.246,,,,
1262,02/04/2022 04:37:08 AM,317.500,,,,
1263,02/04/2022 04:37:57 AM,317.754,,,,
1264,02/04/2022 04:38:28 AM,318.008,,,,
1265,02/04/2022 04:39:03 AM,318.262,,,,
1266,02/04/2022 04:39:33 AM,318.516,,,,
1267,02/04/2022 04:40:07 AM,318.770,,,,
1268,02/04/2022 04:40:39 AM,319.024,,,,
1269,02/04/2022 04:41:16 AM,319.278,,,,
1270,02/04/2022 04:41:50 AM,319.532,,,,
1271,02/04/2022 04:42:55 AM,319.786,,,,
1272,02/04/2022 04:44:31 AM,320.040,,,,
1273,02/04/2022 04:47:23 AM,320.294,,,,
1274,02/04/2022 06:08:27 AM,320.548,,,,
1275,02/04/2022 06:10:04 AM,320.802,,,,
1276,02/04/2022 06:10:29 AM,321.056,,,,
1277,02/04/2022 06:10:51 AM,321.310,,,,
1278,02/04/2022 06:11:08 AM,321.564,,,,
1279,02/04/2022 06:11:30 AM,321.818,,,,
1280,02/04/2022 06:11:56 AM,322.072,,,,
1281,02/04/2022 06:12:42 AM,322.326,,,,
1282,02/04/2022 06:13:30 AM,322.580,,,,
1283,02/04/2022 06:14:08 AM,322.834,,,,
1284,02/04/2022 06:21:38 AM,323.088,,,,
1285,02/04/2022 06:32:41 AM,323.342,,,,
1286,02/04/2022 06:49:38 AM,323.596,,,,
1287,02/04/2022 06:52:05 AM,323.850,,,,
1288,02/04/2022 06:53:01 AM,324.104,,,,
1289,02/04/2022 06:54:01 AM,324.358,,,,
1290,02/04/2022 06:55:27 AM,324.612,,,,
1291,02/04/2022 06:59:27 AM,324.866,,,,
1292,02/04/2022 07:02:43 AM,325.120,,,,
1293,02/04/2022 07:04:08 AM,325.374,,,,
1294,02/04/2022 07:05:22 AM,325.628,,,,
1295,02/04/2022 07:06:36 AM,325.882,,,,
1296,02/04/2022 07:07:36 AM,326.136,,,,
1297,02/04/2022 07:09:06 AM,326.390,,,,
1298,02/04/2022 07:10:17 AM,326.644,,,,
1299,02/04/2022 07:11:23 AM,326.898,,,,
1300,02/04/2022 07:12:21 AM,327.152,,,,
1301,02/04/2022 07:13:29 AM,327.406,,,,
1302,02/04/2022 07:14:37 AM,327.660,,,,
1303,02/04/2022 07:16:14 AM,327.914,,,,
1304,02/04/2022 07:17:23 AM,328.168,,,,
1305,02/04/2022 07:19:04 AM,328.422,,,,
1306,02/04/2022 07:20:32 AM,328.676,,,,
1307,02/04/2022 07:22:24 AM,328.930,,,,
1308,02/04/2022 07:24:04 AM,329.184,,,,
1309,02/04/2022 07:30:40 AM,329.438,,,,
1310,02/04/2022 09:53:34 AM,329.692,,,,
1311,02/04/2022 09:58:40 AM,329.946,,,,
1312,02/04/2022 09:59:52 AM,330.200,,,,
1313,02/04/2022 10:01:08 AM,330.454,,,,
1314,02/04/2022 10:02:17 AM,330.708,,,,
1315,02/04/2022 10:03:24 AM,330.962,,,,
1316,02/04/2022 10:03:44 AM,331.216,,,,
1317,02/04/2022 10:04:10 AM,331.470,,,,
1318,02/04/2022 10:04:31 AM,331.724,,,,
1319,02/04/2022 10:04:47 AM,331.978,,,,
1320,02/04/2022 10:05:00 AM,332.232,,,,
1321,02/04/2022 10:05:16 AM,332.486,,,,
1322,02/04/2022 10:05:30 AM,332.740,,,,
1323,02/04/2022 10:05:45 AM,332.994,,,,
1324,02/04/2022 10:05:58 AM,333.248,,,,
1325,02/04/2022 10:06:13 AM,333.502,,,,
1326,02/04/2022 10:06:26 AM,333.756,,,,
1327,02/04/2022 10:06:40 AM,334.010,,,,
1328,02/04/2022 10:06:50 AM,334.264,,,,
1329,02/04/2022 10:07:06 AM,334.518,,,,
1330,02/04/2022 10:07:20 AM,334.772,,,,
1331,02/04/2022 10:07:40 AM,335.026,,,,
1332,02/04/2022 10:08:01 AM,335.280,,,,
1333,02/04/2022 10:08:33 AM,335.534,,,,
1334,02/04/2022 10:09:01 AM,335.788,,,,
1335,02/04/2022 10:09:35 AM,336.042,,,,
1336,02/04/2022 10:10:21 AM,336.296,,,,
1337,02/04/2022 10:12:12 AM,336.550,,,,
1338,02/04/2022 10:12:52 AM,336.804,,,,
1339,02/04/2022 10:13:38 AM,337.058,,,,
1340,02/04/2022 10:14:18 AM,337.312,,,,
1341,02/04/2022 10:15:15 AM,337.566,,,,
1342,02/04/2022 10:16:48 AM,337.820,,,,
1343,02/04/2022 10:17:35 AM,338.074,,,,
1344,02/04/2022 10:18:32 AM,338.328,,,,
1345,02/04/2022 10:20:21 AM,338.582,,,,
1346,02/04/2022 10:21:20 AM,338.836,,,,
1347,02/04/2022 10:22:40 AM,339.090,,,,
1348,02/04/2022 10:23:19 AM,339.344,,,,
1349,02/04/2022 10:24:15 AM,339.598,,,,
1350,02/04/2022 10:25:04 AM,339.852,,,,
1351,02/04/2022 10:25:28 AM,340.106,,,,
1352,02/04/2022 10:25:57 AM,340.360,,,,
1353,02/04/2022 10:26:33 AM,340.614,,,,
1354,02/04/2022 10:26:58 AM,340.868,,,,
1355,02/04/2022 10:27:36 AM,341.122,,,,
1356,02/04/2022 10:29:28 AM,341.376,,,,
1357,02/04/2022 10:31:54 AM,341.630,,,,
1358,02/04/2022 10:33:13 AM,341.884,,,,
1359,02/04/2022 10:37:09 AM,342.138,,,,
1360,02/04/2022 10:38:12 AM,342.392,,,,
1361,02/04/2022 10:39:15 AM,342.646,,,,
1362,02/04/2022 10:40:03 AM,342.900,,,,
1363,02/04/2022 10:41:03 AM,343.154,,,,
1364,02/04/2022 10:42:10 AM,343.408,,,,
1365,02/04/2022 10:43:27 AM,343.662,,,,
1366,02/04/2022 10:47:08 AM,343.916,,,,
1367,02/04/2022 10:49:35 AM,344.170,,,,
1368,02/04/2022 10:51:01 AM,344.424,,,,
1369,02/04/2022 10:52:19 AM,344.678,,,,
1370,02/04/2022 10:53:30 AM,344.932,,,,
1371,02/04/2022 10:55:43 AM,345.186,,,,
1372,02/04/2022 11:00:33 AM,345.440,,,,
1373,02/04/2022 11:06:22 AM,345.694,,,,
1374,02/04/2022 11:07:41 AM,345.948,,,,
1375,02/04/2022 11:12:26 AM,346.202,,,,
1376,02/04/2022 11:25:37 AM,346.456,,,,
1377,02/04/2022 11:46:26 AM,346.710,,,,
1378,02/04/2022 11:48:06 AM,346.964,,,,
1379,02/04/2022 11:49:04 AM,347.218,,,,
1380,02/04/2022 11:49:30 AM,347.472,,,,
1381,02/04/2022 11:50:07 AM,347.726,,,,
1382,02/04/2022 11:50:58 AM,347.980,,,,
1383,02/04/2022 11:51:46 AM,348.234,,,,
1384,02/04/2022 11:53:21 AM,348.488,,,,
1385,02/04/2022 12:13:02 PM,348.742,,,,
1386,02/04/2022 12:17:39 PM,348.996,,,,
1387,02/04/2022 12:19:51 PM,349.250,,,,
1388,02/04/2022 12:23:29 PM,349.504,,,,
1389,02/04/2022 01:42:27 PM,349.758,,,,
1390,02/04/2022 08:57:35 PM,350.012,,,,
1391,02/05/2022 07:57:58 AM,350.266,,,,
1392,02/05/2022 08:00:53 AM,350.520,,,,
1393,02/05/2022 08:12:25 AM,350.774,,,,
1394,02/05/2022 08:38:31 AM,351.028,,,,
1395,02/05/2022 08:42:35 AM,351.282,,,,
1396,02/05/2022 08:43:28 AM,351.536,,,,
1397,02/05/2022 08:47:24 AM,351.790,,,,
1398,02/05/2022 08:50:59 AM,352.044,,,,
1399,02/05/2022 08:54:52 AM,352.298,,,,
1400,02/05/2022 08:57:13 AM,352.552,,,,
1401,02/05/2022 08:59:23 AM,352.806,,,,
1402,02/05/2022 09:01:22 AM,353.060,,,,
1403,02/05/2022 09:04:10 AM,353.314,,,,
1404,02/05/2022 09:06:05 AM,353.568,,,,
1405,02/05/2022 11:20:20 AM,353.822,,,,
1406,02/05/2022 11:22:38 AM,354.076,,,,
1407,02/05/2022 11:27:02 AM,354.330,,,,
1408,02/05/2022 11:56:23 AM,354.584,,,,
1409,02/05/2022 11:57:01 AM,354.838,,,,
1410,02/05/2022 11:57:18 AM,355.092,,,,
1411,02/05/2022 11:57:30 AM,355.346,,,,
1412,02/05/2022 11:57:40 AM,355.600,,,,
1413,02/05/2022 11:57:53 AM,355.854,,,,
1414,02/05/2022 11:58:02 AM,356.108,,,,
1415,02/05/2022 11:58:15 AM,356.362,,,,
1416,02/05/2022 11:58:30 AM,356.616,,,,
1417,02/05/2022 11:59:19 AM,356.870,,,,
1418,02/05/2022 11:59:40 AM,357.124,,,,
1419,02/05/2022 11:59:55 AM,357.378,,,,
1420,02/05/2022 12:00:05 PM,357.632,,,,
1421,02/05/2022 12:00:20 PM,357.886,,,,
1422,02/05/2022 12:00:32 PM,358.140,,,,
1423,02/05/2022 12:00:53 PM,358.394,,,,
1424,02/05/2022 12:01:17 PM,358.648,,,,
1425,02/05/2022 12:01:38 PM,358.902,,,,
1426,02/05/2022 12:02:03 PM,359.156,,,,
1427,02/05/2022 12:02:37 PM,359.410,,,,
1428,02/05/2022 12:03:02 PM,359.664,,,,
1429,02/05/2022 12:03:43 PM,359.918,,,,
1430,02/05/2022 12:04:12 PM,360.172,,,,
1431,02/05/2022 12:04:30 PM,360.426,,,,
1432,02/05/2022 12:04:53 PM,360.680,,,,
1433,02/05/2022 02:08:47 PM,360.934,,,,
1434,02/05/2022 03:13:05 PM,361.188,,,,
1435,02/05/2022 03:13:51 PM,361.442,,,,
1436,02/05/2022 03:15:23 PM,361.696,,,,
1437,02/05/2022 03:21:16 PM,361.950,,,,
1438,02/05/2022 03:22:11 PM,362.204,,,,
1439,02/05/2022 03:22:47 PM,362.458,,,,
1440,02/05/2022 03:27:10 PM,362.712,,,,
1441,02/05/2022 06:18:37 PM,362.966,,,,
1442,02/05/2022 06:41:44 PM,363.220,,,,
1443,02/05/2022 06:43:43 PM,363.474,,,,
1444,02/05/2022 07:29:50 PM,363.728,,,,
1445,02/05/2022 07:41:30 PM,363.982,,,,
1446,02/05/2022 07:49:56 PM,364.236,,,,
1447,02/05/2022 07:52:00 PM,364.490,,,,
1448,02/05/2022 07:58:34 PM,364.744,,,,
1449,02/05/2022 08:05:00 PM,364.998,,,,
1450,02/05/2022 08:28:17 PM,365.252,,,,
1451,02/05/2022 08:32:39 PM,365.506,,,,
1452,02/05/2022 08:34:15 PM,365.760,,,,
1453,02/05/2022 08:35:47 PM,366.014,,,,
1454,02/05/2022 08:50:56 PM,366.268,,,,
1455,02/05/2022 09:07:10 PM,366.522,,,,
1456,02/05/2022 09:08:05 PM,366.776,,,,
1457,02/05/2022 09:09:26 PM,367.030,,,,
1458,02/05/2022 09:35:04 PM,367.284,,,,
1459,02/06/2022 02:06:11 AM,367.538,,,,
1460,02/06/2022 03:41:10 AM,367.792,,,,
1461,02/06/2022 07:14:08 AM,368.046,,,,
1462,02/06/2022 07:54:36 AM,368.300,,,,
1463,02/06/2022 08:11:03 AM,368.554,,,,
1464,02/06/2022 08:13:21 AM,368.808,,,,
1465,02/06/2022 10:02:42 AM,369.062,,,,
1466,02/06/2022 10:04:23 AM,369.316,,,,
1467,02/06/2022 10:08:09 AM,369.570,,,,
1468,02/06/2022 10:26:36 AM,369.824,,,,
1469,02/06/2022 10:44:01 AM,370.078,,,,
1470,02/06/2022 10:54:47 AM,370.332,,,,
1471,02/06/2022 11:44:27 AM,370.586,,,,
1472,02/06/2022 11:45:18 AM,370.840,,,,
1473,02/06/2022 11:46:07 AM,371.094,,,,
1474,02/06/2022 11:46:59 AM,371.348,,,,
1475,02/06/2022 11:48:02 AM,371.602,,,,
1476,02/06/2022 11:54:19 AM,371.856,,,,
1477,02/06/2022 11:54:47 AM,372.110,,,,
1478,02/06/2022 11:55:41 AM,372.364,,,,
1479,02/06/2022 11:57:05 AM,372.618,,,,
1480,02/06/2022 01:11:50 PM,372.872,,,,
1481,02/06/2022 01:13:09 PM,373.126,,,,
1482,02/06/2022 01:13:47 PM,373.380,,,,
1483,02/06/2022 01:14:30 PM,373.634,,,,
1484,02/06/2022 01:15:57 PM,373.888,,,,
1485,02/06/2022 01:16:58 PM,374.142,,,,
1486,02/06/2022 01:17:59 PM,374.396,,,,
1487,02/06/2022 01:36:43 PM,374.650,,,,
1488,02/06/2022 01:43:38 PM,374.904,,,,
1489,02/06/2022 01:53:15 PM,375.158,,,,
1490,02/06/2022 07:46:35 PM,375.412,,,,
1491,02/06/2022 07:49:44 PM,375.666,,,,
1492,02/06/2022 07:53:05 PM,375.920,,,,
1493,02/06/2022 07:55:51 PM,376.174,,,,
1494,02/06/2022 11:33:59 PM,376.428,,,,
1495,02/07/2022 04:37:35 AM,376.682,,,,
1496,02/07/2022 10:16:02 AM,376.936,,,,
1497,02/07/2022 10:16:35 AM,377.190,,,,
1498,02/07/2022 10:17:00 AM,377.444,,,,
1499,02/07/2022 10:23:05 AM,377.698,,,,
1500,02/14/2022 09:10:44 PM,377.952,,,,
1501,02/14/2022 09:22:18 PM,378.206,,,,
1502,02/14/2022 09:29:23 PM,378.460,,,,
1503,02/14/2022 09:50:17 PM,378.714,,,,
1504,02/14/2022 10:02:08 PM,378.968,,,,
1505,02/14/2022 10:31:04 PM,379.222,,,,
1506,02/14/2022 11:07:42 PM,379.476,,,,
1507,02/15/2022 10:23:49 PM,379.730,,,,
1508,02/15/2022 11:56:47 PM,379.984,,,,
1509,02/16/2022 12:11:37 AM,380.238,,,,
1510,02/16/2022 12:24:55 AM,380.492,,,,
1511,02/16/2022 01:08:04 AM,380.746,,,,
1512,02/16/2022 01:11:58 AM,381.000,,,,
1513,02/16/2022 01:14:35 AM,381.254,,,,
1514,02/16/2022 01:17:35 AM,381.508,,,,
1515,02/16/2022 01:26:41 AM,381.762,,,,
1516,02/16/2022 01:31:35 AM,382.016,,,,
1517,02/16/2022 01:38:54 AM,382.270,,,,
1518,02/16/2022 02:00:03 AM,382.524,,,,
1519,02/16/2022 03:13:29 AM,382.778,,,,
1520,02/16/2022 03:49:03 AM,383.032,,,,
1521,02/16/2022 03:54:26 AM,383.286,,,,
1522,02/16/2022 04:02:54 AM,383.540,,,,
1523,02/17/2022 06:00:01 AM,383.794,,,,
1524,02/17/2022 06:12:50 AM,384.048,,,,
1525,02/17/2022 10:33:09 AM,384.302,,,,
1526,02/17/2022 05:02:14 PM,384.556,,,,
1527,02/17/2022 05:07:32 PM,384.810,,,,
1528,02/17/2022 05:14:39 PM,385.064,,,,
1529,02/17/2022 10:11:58 PM,385.318,,,,
1530,02/17/2022 10:30:10 PM,385.572,,,,
1531,02/17/2022 10:34:12 PM,385.826,,,,
1532,02/17/2022 10:36:38 PM,386.080,,,,
1533,02/17/2022 10:39:23 PM,386.334,,,,
1534,02/17/2022 10:41:44 PM,386.588,,,,
1535,02/17/2022 10:46:38 PM,386.842,,,,
1536,02/17/2022 10:54:50 PM,387.096,,,,
1537,02/17/2022 11:01:42 PM,387.350,,,,
1538,02/17/2022 11:11:44 PM,387.604,,,,
1539,02/17/2022 11:33:06 PM,387.858,,,,
1540,02/17/2022 11:37:29 PM,388.112,,,,
1541,02/17/2022 11:50:29 PM,388.366,,,,
1542,02/17/2022 11:55:39 PM,388.620,,,,
1543,02/17/2022 11:56:45 PM,388.874,,,,
1544,02/17/2022 11:57:51 PM,389.128,,,,
1545,02/17/2022 11:59:31 PM,389.382,,,,
1546,02/18/2022 12:00:17 AM,389.636,,,,
1547,02/18/2022 12:02:59 AM,389.890,,,,
1548,02/18/2022 12:11:36 AM,390.144,,,,
1549,02/18/2022 12:17:49 AM,390.398,,,,
1550,02/18/2022 01:29:39 AM,390.652,,,,
1551,02/18/2022 03:48:21 AM,390.906,,,,
1552,02/18/2022 04:03:49 AM,391.160,,,,
1553,02/18/2022 04:54:20 AM,391.414,,,,
1554,02/18/2022 04:59:12 AM,391.668,,,,
1555,02/18/2022 05:09:56 AM,391.922,,,,
1556,02/18/2022 11:17:13 AM,392.176,,,,
1557,02/27/2022 09:09:41 AM,392.430,,,,
1558,02/27/2022 09:11:51 AM,392.684,,,,
1559,02/27/2022 09:13:49 AM,392.938,,,,
1560,02/27/2022 09:14:50 AM,393.192,,,,
1561,02/27/2022 09:15:28 AM,393.446,,,,
1562,02/27/2022 09:15:55 AM,393.700,,,,
1563,02/27/2022 09:16:39 AM,393.954,,,,
1564,02/27/2022 09:19:06 AM,394.208,,,,
1565,02/27/2022 09:31:07 AM,394.462,,,,
1566,03/01/2022 05:34:04 AM,394.716,,,,
1567,03/01/2022 05:36:21 AM,394.970,,,,
1568,03/01/2022 05:38:40 AM,395.224,,,,
1569,03/01/2022 05:42:03 AM,395.478,,,,
1570,03/01/2022 05:46:13 AM,395.732,,,,
